code,exchange,id,name,type
cu1408,shfe,future_shfe_cu1408,铜cu,future
cu1409,shfe,future_shfe_cu1409,铜cu,future
cu1410,shfe,future_shfe_cu1410,铜cu,future
cu1411,shfe,future_shfe_cu1411,铜cu,future
cu1412,shfe,future_shfe_cu1412,铜cu,future
fu1303,shfe,future_shfe_fu1303,燃料油fu,future
fu1304,shfe,future_shfe_fu1304,燃料油fu,future
fu1305,shfe,future_shfe_fu1305,燃料油fu,future
fu1306,shfe,future_shfe_fu1306,燃料油fu,future
fu1307,shfe,future_shfe_fu1307,燃料油fu,future
fu1308,shfe,future_shfe_fu1308,燃料油fu,future
fu1309,shfe,future_shfe_fu1309,燃料油fu,future
fu1310,shfe,future_shfe_fu1310,燃料油fu,future
fu1311,shfe,future_shfe_fu1311,燃料油fu,future
fu1312,shfe,future_shfe_fu1312,燃料油fu,future
fu1402,shfe,future_shfe_fu1402,燃料油fu,future
fu1403,shfe,future_shfe_fu1403,燃料油fu,future
fu1404,shfe,future_shfe_fu1404,燃料油fu,future
fu1405,shfe,future_shfe_fu1405,燃料油fu,future
fu1406,shfe,future_shfe_fu1406,燃料油fu,future
fu1407,shfe,future_shfe_fu1407,燃料油fu,future
fu1408,shfe,future_shfe_fu1408,燃料油fu,future
fu1409,shfe,future_shfe_fu1409,燃料油fu,future
fu1410,shfe,future_shfe_fu1410,燃料油fu,future
fu1411,shfe,future_shfe_fu1411,燃料油fu,future
fu1412,shfe,future_shfe_fu1412,燃料油fu,future
pb1301,shfe,future_shfe_pb1301,铅pb,future
pb1302,shfe,future_shfe_pb1302,铅pb,future
pb1303,shfe,future_shfe_pb1303,铅pb,future
pb1304,shfe,future_shfe_pb1304,铅pb,future
pb1305,shfe,future_shfe_pb1305,铅pb,future
pb1306,shfe,future_shfe_pb1306,铅pb,future
pb1307,shfe,future_shfe_pb1307,铅pb,future
pb1308,shfe,future_shfe_pb1308,铅pb,future
pb1309,shfe,future_shfe_pb1309,铅pb,future
pb1310,shfe,future_shfe_pb1310,铅pb,future
pb1311,shfe,future_shfe_pb1311,铅pb,future
pb1312,shfe,future_shfe_pb1312,铅pb,future
pb1401,shfe,future_shfe_pb1401,铅pb,future
pb1402,shfe,future_shfe_pb1402,铅pb,future
pb1403,shfe,future_shfe_pb1403,铅pb,future
pb1404,shfe,future_shfe_pb1404,铅pb,future
pb1405,shfe,future_shfe_pb1405,铅pb,future
pb1406,shfe,future_shfe_pb1406,铅pb,future
pb1407,shfe,future_shfe_pb1407,铅pb,future
pb1408,shfe,future_shfe_pb1408,铅pb,future
pb1409,shfe,future_shfe_pb1409,铅pb,future
pb1410,shfe,future_shfe_pb1410,铅pb,future
pb1411,shfe,future_shfe_pb1411,铅pb,future
pb1412,shfe,future_shfe_pb1412,铅pb,future
rb1301,shfe,future_shfe_rb1301,螺纹钢rb,future
rb1302,shfe,future_shfe_rb1302,螺纹钢rb,future
rb1303,shfe,future_shfe_rb1303,螺纹钢rb,future
rb1304,shfe,future_shfe_rb1304,螺纹钢rb,future
rb1305,shfe,future_shfe_rb1305,螺纹钢rb,future
rb1306,shfe,future_shfe_rb1306,螺纹钢rb,future
rb1307,shfe,future_shfe_rb1307,螺纹钢rb,future
rb1308,shfe,future_shfe_rb1308,螺纹钢rb,future
rb1309,shfe,future_shfe_rb1309,螺纹钢rb,future
rb1310,shfe,future_shfe_rb1310,螺纹钢rb,future
rb1311,shfe,future_shfe_rb1311,螺纹钢rb,future
rb1312,shfe,future_shfe_rb1312,螺纹钢rb,future
rb1401,shfe,future_shfe_rb1401,螺纹钢rb,future
rb1402,shfe,future_shfe_rb1402,螺纹钢rb,future
rb1403,shfe,future_shfe_rb1403,螺纹钢rb,future
rb1404,shfe,future_shfe_rb1404,螺纹钢rb,future
rb1405,shfe,future_shfe_rb1405,螺纹钢rb,future
rb1406,shfe,future_shfe_rb1406,螺纹钢rb,future
rb1407,shfe,future_shfe_rb1407,螺纹钢rb,future
rb1408,shfe,future_shfe_rb1408,螺纹钢rb,future
rb1409,shfe,future_shfe_rb1409,螺纹钢rb,future
rb1410,shfe,future_shfe_rb1410,螺纹钢rb,future
rb1411,shfe,future_shfe_rb1411,螺纹钢rb,future
rb1412,shfe,future_shfe_rb1412,螺纹钢rb,future
ru1301,shfe,future_shfe_ru1301,天然橡胶ru,future
ru1303,shfe,future_shfe_ru1303,天然橡胶ru,future
ru1304,shfe,future_shfe_ru1304,天然橡胶ru,future
ru1305,shfe,future_shfe_ru1305,天然橡胶ru,future
ru1306,shfe,future_shfe_ru1306,天然橡胶ru,future
ru1307,shfe,future_shfe_ru1307,天然橡胶ru,future
ru1308,shfe,future_shfe_ru1308,天然橡胶ru,future
ru1309,shfe,future_shfe_ru1309,天然橡胶ru,future
ru1310,shfe,future_shfe_ru1310,天然橡胶ru,future
ru1311,shfe,future_shfe_ru1311,天然橡胶ru,future
ru1401,shfe,future_shfe_ru1401,天然橡胶ru,future
ru1403,shfe,future_shfe_ru1403,天然橡胶ru,future
ru1404,shfe,future_shfe_ru1404,天然橡胶ru,future
ru1405,shfe,future_shfe_ru1405,天然橡胶ru,future
ru1406,shfe,future_shfe_ru1406,天然橡胶ru,future
ru1407,shfe,future_shfe_ru1407,天然橡胶ru,future
ru1408,shfe,future_shfe_ru1408,天然橡胶ru,future
ru1409,shfe,future_shfe_ru1409,天然橡胶ru,future
ru1410,shfe,future_shfe_ru1410,天然橡胶ru,future
ru1411,shfe,future_shfe_ru1411,天然橡胶ru,future
wr1301,shfe,future_shfe_wr1301,线材wr,future
wr1302,shfe,future_shfe_wr1302,线材wr,future
wr1303,shfe,future_shfe_wr1303,线材wr,future
wr1304,shfe,future_shfe_wr1304,线材wr,future
wr1305,shfe,future_shfe_wr1305,线材wr,future
wr1306,shfe,future_shfe_wr1306,线材wr,future
wr1307,shfe,future_shfe_wr1307,线材wr,future
wr1308,shfe,future_shfe_wr1308,线材wr,future
wr1309,shfe,future_shfe_wr1309,线材wr,future
wr1310,shfe,future_shfe_wr1310,线材wr,future
wr1311,shfe,future_shfe_wr1311,线材wr,future
wr1312,shfe,future_shfe_wr1312,线材wr,future
wr1401,shfe,future_shfe_wr1401,线材wr,future
wr1402,shfe,future_shfe_wr1402,线材wr,future
wr1403,shfe,future_shfe_wr1403,线材wr,future
wr1404,shfe,future_shfe_wr1404,线材wr,future
wr1405,shfe,future_shfe_wr1405,线材wr,future
wr1406,shfe,future_shfe_wr1406,线材wr,future
wr1407,shfe,future_shfe_wr1407,线材wr,future
wr1408,shfe,future_shfe_wr1408,线材wr,future
wr1409,shfe,future_shfe_wr1409,线材wr,future
wr1410,shfe,future_shfe_wr1410,线材wr,future
wr1411,shfe,future_shfe_wr1411,线材wr,future
wr1412,shfe,future_shfe_wr1412,线材wr,future
zn1301,shfe,future_shfe_zn1301,锌zn,future
zn1302,shfe,future_shfe_zn1302,锌zn,future
zn1303,shfe,future_shfe_zn1303,锌zn,future
zn1304,shfe,future_shfe_zn1304,锌zn,future
zn1305,shfe,future_shfe_zn1305,锌zn,future
zn1306,shfe,future_shfe_zn1306,锌zn,future
zn1307,shfe,future_shfe_zn1307,锌zn,future
zn1308,shfe,future_shfe_zn1308,锌zn,future
zn1309,shfe,future_shfe_zn1309,锌zn,future
zn1310,shfe,future_shfe_zn1310,锌zn,future
zn1311,shfe,future_shfe_zn1311,锌zn,future
zn1312,shfe,future_shfe_zn1312,锌zn,future
zn1401,shfe,future_shfe_zn1401,锌zn,future
zn1402,shfe,future_shfe_zn1402,锌zn,future
zn1403,shfe,future_shfe_zn1403,锌zn,future
zn1404,shfe,future_shfe_zn1404,锌zn,future
zn1405,shfe,future_shfe_zn1405,锌zn,future
zn1406,shfe,future_shfe_zn1406,锌zn,future
zn1407,shfe,future_shfe_zn1407,锌zn,future
zn1408,shfe,future_shfe_zn1408,锌zn,future
zn1409,shfe,future_shfe_zn1409,锌zn,future
zn1410,shfe,future_shfe_zn1410,锌zn,future
zn1411,shfe,future_shfe_zn1411,锌zn,future
zn1412,shfe,future_shfe_zn1412,锌zn,future
ag1601,shfe,future_shfe_ag1601,白银ag,future
ag1602,shfe,future_shfe_ag1602,白银ag,future
ag1603,shfe,future_shfe_ag1603,白银ag,future
ag1604,shfe,future_shfe_ag1604,白银ag,future
ag1605,shfe,future_shfe_ag1605,白银ag,future
ag1606,shfe,future_shfe_ag1606,白银ag,future
ag1607,shfe,future_shfe_ag1607,白银ag,future
ag1608,shfe,future_shfe_ag1608,白银ag,future
ag1609,shfe,future_shfe_ag1609,白银ag,future
ag1610,shfe,future_shfe_ag1610,白银ag,future
ag1611,shfe,future_shfe_ag1611,白银ag,future
ag1612,shfe,future_shfe_ag1612,白银ag,future
ag1701,shfe,future_shfe_ag1701,白银ag,future
ag1702,shfe,future_shfe_ag1702,白银ag,future
ag1703,shfe,future_shfe_ag1703,白银ag,future
ag1704,shfe,future_shfe_ag1704,白银ag,future
ag1705,shfe,future_shfe_ag1705,白银ag,future
ag1706,shfe,future_shfe_ag1706,白银ag,future
ag1707,shfe,future_shfe_ag1707,白银ag,future
ag1708,shfe,future_shfe_ag1708,白银ag,future
ag1709,shfe,future_shfe_ag1709,白银ag,future
ag1710,shfe,future_shfe_ag1710,白银ag,future
ag1711,shfe,future_shfe_ag1711,白银ag,future
ag1712,shfe,future_shfe_ag1712,白银ag,future
al1601,shfe,future_shfe_al1601,铝al,future
al1602,shfe,future_shfe_al1602,铝al,future
al1603,shfe,future_shfe_al1603,铝al,future
al1604,shfe,future_shfe_al1604,铝al,future
al1605,shfe,future_shfe_al1605,铝al,future
al1606,shfe,future_shfe_al1606,铝al,future
al1607,shfe,future_shfe_al1607,铝al,future
al1608,shfe,future_shfe_al1608,铝al,future
al1609,shfe,future_shfe_al1609,铝al,future
al1610,shfe,future_shfe_al1610,铝al,future
al1611,shfe,future_shfe_al1611,铝al,future
al1612,shfe,future_shfe_al1612,铝al,future
al1701,shfe,future_shfe_al1701,铝al,future
al1702,shfe,future_shfe_al1702,铝al,future
al1703,shfe,future_shfe_al1703,铝al,future
al1704,shfe,future_shfe_al1704,铝al,future
al1705,shfe,future_shfe_al1705,铝al,future
al1706,shfe,future_shfe_al1706,铝al,future
al1707,shfe,future_shfe_al1707,铝al,future
al1708,shfe,future_shfe_al1708,铝al,future
al1709,shfe,future_shfe_al1709,铝al,future
al1710,shfe,future_shfe_al1710,铝al,future
al1711,shfe,future_shfe_al1711,铝al,future
al1712,shfe,future_shfe_al1712,铝al,future
au1601,shfe,future_shfe_au1601,黄金au,future
au1602,shfe,future_shfe_au1602,黄金au,future
au1603,shfe,future_shfe_au1603,黄金au,future
au1604,shfe,future_shfe_au1604,黄金au,future
au1605,shfe,future_shfe_au1605,黄金au,future
au1606,shfe,future_shfe_au1606,黄金au,future
au1607,shfe,future_shfe_au1607,黄金au,future
au1608,shfe,future_shfe_au1608,黄金au,future
au1609,shfe,future_shfe_au1609,黄金au,future
au1610,shfe,future_shfe_au1610,黄金au,future
au1611,shfe,future_shfe_au1611,黄金au,future
au1612,shfe,future_shfe_au1612,黄金au,future
au1701,shfe,future_shfe_au1701,黄金au,future
au1702,shfe,future_shfe_au1702,黄金au,future
au1703,shfe,future_shfe_au1703,黄金au,future
au1704,shfe,future_shfe_au1704,黄金au,future
au1706,shfe,future_shfe_au1706,黄金au,future
au1708,shfe,future_shfe_au1708,黄金au,future
au1710,shfe,future_shfe_au1710,黄金au,future
au1712,shfe,future_shfe_au1712,黄金au,future
bu1601,shfe,future_shfe_bu1601,石油沥青bu,future
bu1602,shfe,future_shfe_bu1602,石油沥青bu,future
bu1603,shfe,future_shfe_bu1603,石油沥青bu,future
bu1604,shfe,future_shfe_bu1604,石油沥青bu,future
bu1605,shfe,future_shfe_bu1605,石油沥青bu,future
bu1606,shfe,future_shfe_bu1606,石油沥青bu,future
bu1607,shfe,future_shfe_bu1607,石油沥青bu,future
bu1608,shfe,future_shfe_bu1608,石油沥青bu,future
bu1609,shfe,future_shfe_bu1609,石油沥青bu,future
bu1610,shfe,future_shfe_bu1610,石油沥青bu,future
bu1611,shfe,future_shfe_bu1611,石油沥青bu,future
bu1612,shfe,future_shfe_bu1612,石油沥青bu,future
bu1701,shfe,future_shfe_bu1701,石油沥青bu,future
bu1702,shfe,future_shfe_bu1702,石油沥青bu,future
bu1703,shfe,future_shfe_bu1703,石油沥青bu,future
bu1704,shfe,future_shfe_bu1704,石油沥青bu,future
bu1705,shfe,future_shfe_bu1705,石油沥青bu,future
bu1706,shfe,future_shfe_bu1706,石油沥青bu,future
bu1709,shfe,future_shfe_bu1709,石油沥青bu,future
bu1712,shfe,future_shfe_bu1712,石油沥青bu,future
bu1803,shfe,future_shfe_bu1803,石油沥青bu,future
bu1806,shfe,future_shfe_bu1806,石油沥青bu,future
bu1809,shfe,future_shfe_bu1809,石油沥青bu,future
bu1812,shfe,future_shfe_bu1812,石油沥青bu,future
cu1601,shfe,future_shfe_cu1601,铜cu,future
